filename,fold,author
baffal1/XC476196.ogg,2,Hugo Caverzasi
baffal1/XC476195.ogg,2,Hugo Caverzasi
baffal1/XC476193.ogg,2,Hugo Caverzasi
baffal1/XC1012407.ogg,3,Marcos E. Sosa
baffal1/XC585002.ogg,4,Dante Gabriel Moresco
baffal1/XC652011.ogg,4,Dante Gabriel Moresco
baffal1/XC652010.ogg,4,Dante Gabriel Moresco
baffal1/XC172827.ogg,2,João Antônio de B. Vitto
baffal1/XC172510.ogg,2,João Antônio de B. Vitto
baffal1/XC85220.ogg,1,Jeremy Minns
baffal1/XC897585.ogg,3,Lia Nahomi Kajiki
baffal1/XC421837.ogg,0,Fernando Igor de Godoy
baffal1/XC421195.ogg,0,Fernando Igor de Godoy
baffal1/XC299687.ogg,0,Fernando Igor de Godoy
baffal1/XC6905.ogg,3,Nick Athanas
baffal1/iNat1570157.ogg,0,Bruno Lima
baffal1/XC114878.ogg,1,Robson Silva e Silva
baffal1/XC435761.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC462352.ogg,3,Felipe Arantes
baffal1/XC240685.ogg,4,Norton Santos
baffal1/XC618888.ogg,3,Lia Nahomi Kajiki
baffal1/XC618886.ogg,3,Lia Nahomi Kajiki
baffal1/XC4312.ogg,1,Bob Planqué
baffal1/XC512884.ogg,4,Jerome Fischer
baffal1/iNat1082146.ogg,0,Claudio Martins de Souza
baffal1/iNat917301.ogg,0,Luciano Bernardes
baffal1/XC435754.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/iNat942077.ogg,2,cliobr
baffal1/iNat887027.ogg,2,cliobr
baffal1/XC581878.ogg,4,Marcos Melo
baffal1/iNat1711622.ogg,4,Rodrigo Paiva Lázaro
baffal1/XC1064702.ogg,4,Odemir Freitas Junior
baffal1/XC139334.ogg,3,Bernabe Lopez-Lanus
baffal1/XC29088.ogg,3,Niels Krabbe
baffal1/XC29087.ogg,3,Niels Krabbe
baffal1/XC29089.ogg,3,Niels Krabbe
baffal1/iNat397319.ogg,0,Luciano Bernardes
baffal1/XC770865.ogg,3,Rafael Lima
baffal1/iNat1458551.ogg,3,Augusto Matheus dos Santos
baffal1/XC153777.ogg,1,Rodrigo Dela Rosa
baffal1/XC406518.ogg,0,Henry Miller Carneiro Alexandre 
baffal1/XC234721.ogg,1,Jeremy Minns
baffal1/XC85216.ogg,1,Jeremy Minns
baffal1/XC345414.ogg,1,Rodrigo Dela Rosa
baffal1/XC1058391.ogg,0,Henry Miller Alexandre
baffal1/iNat341942.ogg,0,Luciano Bernardes
baffal1/XC344486.ogg,1,Rodrigo Dela Rosa
baffal1/XC120017.ogg,3,GABRIEL LEITE
baffal1/XC118076.ogg,2,Rodrigo Dela Rosa de Souza
baffal1/XC158879.ogg,1,Rodrigo Dela Rosa
baffal1/XC146414.ogg,1,Antonio Silveira
baffal1/XC618495.ogg,3,Dante Buzzetti
baffal1/XC548879.ogg,1,Rodrigo Dela Rosa
baffal1/XC234714.ogg,1,Jeremy Minns
baffal1/XC140984.ogg,1,Rodrigo Dela Rosa
baffal1/XC1009881.ogg,4,Alex S. Rosa
baffal1/XC562268.ogg,3,Rosendo Manuel Fraga
baffal1/XC666482.ogg,1,Odirlei Vieira da Fonseca
baffal1/XC609539.ogg,1,Odirlei Vieira da Fonseca
baffal1/XC292048.ogg,4,Jerome Fischer
baffal1/XC391938.ogg,3,Bobby Wilcox
baffal1/XC85217.ogg,1,Jeremy Minns
baffal1/XC612552.ogg,1,Ricardo José Mitidieri
baffal1/XC291083.ogg,1,Jeremy Minns
baffal1/XC192816.ogg,4,Kassius Santos
baffal1/XC192815.ogg,4,Kassius Santos
baffal1/XC234715.ogg,1,Jeremy Minns
baffal1/XC587188.ogg,3,Ricardo Gagliardi
baffal1/iNat1648102.ogg,4,Brian Wulker
baffal1/iNat1653380.ogg,4,Brian Wulker
baffal1/XC51059.ogg,3,Bernabe Lopez-Lanus
baffal1/XC51058.ogg,3,Bernabe Lopez-Lanus
baffal1/XC389176.ogg,4,Lari Boesing
baffal1/XC987466.ogg,3,Dante Buzzetti
baffal1/XC85219.ogg,1,Jeremy Minns
baffal1/XC1513.ogg,0,Sjoerd Mayer
baffal1/XC1511.ogg,0,Sjoerd Mayer
baffal1/XC135977.ogg,4,Noé Eiterer
baffal1/iNat711853.ogg,4,William R S Maciel
baffal1/XC428193.ogg,2,Gabriel Bonfa
baffal1/XC727672.ogg,2,Brian Cox
baffal1/XC337073.ogg,1,Odirlei Vieira da Fonseca
baffal1/XC189682.ogg,3,Luiz Gabriel Mazzoni
baffal1/XC704173.ogg,3,Richard E. Webster
baffal1/iNat1008346.ogg,4,Unknown
baffal1/iNat1008204.ogg,4,Brian Cespedes
baffal1/XC745799.ogg,4,Jacob Wijpkema
baffal1/XC2075.ogg,0,Sjoerd Mayer
baffal1/XC387980.ogg,4,Breno Dias Vitorino
baffal1/XC340061.ogg,4,Roney Souza
baffal1/XC844093.ogg,3,Fernanda Fernandex
baffal1/XC546400.ogg,3,Ciro Albano
baffal1/XC1037397.ogg,3,Dante Buzzetti
baffal1/XC602655.ogg,3,Gustavo Henrique Silveira
baffal1/XC556408.ogg,2,Caio Brito
baffal1/XC340316.ogg,1,Mateus G. Santos 
baffal1/XC302771.ogg,3,Gustavo Sebastian Cabanne
baffal1/XC859271.ogg,3,Richard E. Webster
baffal1/XC399318.ogg,1,Herman van Oosten
baffal1/XC212053.ogg,3,Fernando Fávaro
baffal1/XC793191.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC793190.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC122749.ogg,3,Eric DeFonso
baffal1/XC123105.ogg,3,Eric DeFonso
baffal1/XC63646.ogg,1,Joseph Tobias and Nathalie Seddon
baffal1/XC203198.ogg,1,Micah Riegner
baffal1/XC453509.ogg,1,Will Sweet
baffal1/XC63645.ogg,1,Joseph Tobias and Nathalie Seddon
baffal1/XC63643.ogg,1,Joseph Tobias and Nathalie Seddon
baffal1/XC63644.ogg,1,Joseph Tobias and Nathalie Seddon
baffal1/XC330543.ogg,1,Rodrigo Dela Rosa
baffal1/XC351413.ogg,1,Willian Menq
baffal1/XC1012380.ogg,4,Jacob Wijpkema
baffal1/XC759383.ogg,4,Jacob Wijpkema
baffal1/XC329225.ogg,0,Fernando Igor de Godoy
baffal1/XC329201.ogg,0,Fernando Igor de Godoy
baffal1/XC329208.ogg,0,Fernando Igor de Godoy
baffal1/XC1069012.ogg,1,Fabrice Schmitt
baffal1/XC1068979.ogg,1,Fabrice Schmitt
baffal1/XC187163.ogg,2,Marcelo de O. Barbosa
baffal1/XC344052.ogg,0,Tulio Dornas
baffal1/XC344051.ogg,0,Tulio Dornas
baffal1/XC378955.ogg,1,Edson Guilherme
baffal1/XC118865.ogg,3,GABRIEL LEITE
baffal1/XC417413.ogg,0,Tulio Dornas
baffal1/XC427584.ogg,2,Caio Brito
baffal1/XC431368.ogg,3,Bobby Wilcox
baffal1/XC130077.ogg,3,Eric DeFonso
baffal1/XC432570.ogg,3,Bobby Wilcox
baffal1/XC189543.ogg,3,Luiz Gabriel Mazzoni
baffal1/XC678306.ogg,3,Dante Buzzetti
baffal1/XC821578.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC821576.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC234718.ogg,1,Jeremy Minns
baffal1/XC85218.ogg,1,Jeremy Minns
baffal1/XC705481.ogg,0,Fernando Igor de Godoy
baffal1/XC974203.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC974201.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC537845.ogg,0,Fernando Igor de Godoy
baffal1/XC536757.ogg,0,Fernando Igor de Godoy
baffal1/XC206439.ogg,4,Glauco Alves Pereira
baffal1/XC542797.ogg,1,Fabrice Schmitt
baffal1/XC204948.ogg,1,Roger Ahlman
baffal1/XC150981.ogg,1,Herman van Oosten
baffal1/XC486890.ogg,3,Dante Buzzetti
baffal1/XC486831.ogg,3,Dante Buzzetti
baffal1/XC493242.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC493247.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC493221.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC119850.ogg,3,GABRIEL LEITE
baffal1/XC85221.ogg,1,Jeremy Minns
baffal1/XC1034702.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
baffal1/XC10661.ogg,4,Todd Mark
baffal1/XC10660.ogg,4,Todd Mark
baffal1/XC10640.ogg,4,Todd Mark
baffal1/XC10641.ogg,4,Todd Mark
baffal1/iNat1243754.ogg,3,Christoph Moning
baffal1/XC7047.ogg,4,Todd Mark
baffal1/XC119577.ogg,3,GABRIEL LEITE
baffal1/XC343517.ogg,3,GABRIEL LEITE
baffal1/XC392091.ogg,4,Sidnei Dantas
baffal1/XC705219.ogg,0,Fernando Igor de Godoy
baffal1/XC238611.ogg,3,Niels Krabbe
baffal1/XC238610.ogg,3,Niels Krabbe
baffal1/iNat582752.ogg,4,Thibaud Aronson
baffal1/iNat582753.ogg,4,Thibaud Aronson
baffal1/XC510959.ogg,3,GABRIEL LEITE
baffal1/XC147163.ogg,0,Josh Engel
baffal1/XC147162.ogg,0,Josh Engel
baffal1/XC193.ogg,1,Willem-Pier Vellinga
baffal1/XC238614.ogg,3,Niels Krabbe
baffal1/XC855244.ogg,0,Michael Hurben
baffal1/XC393342.ogg,0,Phil Stouffer
baffal1/XC562663.ogg,3,Cameron Rutt
baffal1/XC562662.ogg,3,Cameron Rutt
baffal1/XC125728.ogg,4,Christian B. Andretti
baffal1/XC284665.ogg,0,Leonardo Ordóñez-Delgado
baffal1/XC238612.ogg,3,Niels Krabbe
baffal1/XC251118.ogg,3,Niels Krabbe
baffal1/XC238620.ogg,3,Niels Krabbe
baffal1/XC251119.ogg,3,Niels Krabbe
baffal1/XC251116.ogg,3,Niels Krabbe
baffal1/XC251117.ogg,3,Niels Krabbe
baffal1/XC890585.ogg,1,Paul Driver
baffal1/XC890584.ogg,1,Paul Driver
baffal1/XC238618.ogg,3,Niels Krabbe
baffal1/XC238617.ogg,3,Niels Krabbe
baffal1/XC493782.ogg,4,Jerome Fischer
baffal1/XC274919.ogg,0,Robert S. Ridgely
baffal1/XC257391.ogg,4,John V. Moore
baffal1/XC257389.ogg,4,John V. Moore
baffal1/XC700035.ogg,4,Jerome Fischer
baffal1/XC827142.ogg,1,rudy gelis
baffal1/XC904088.ogg,0,Jarol Fernando Vaca
baffal1/XC257392.ogg,4,John V. Moore
baffal1/XC257390.ogg,4,John V. Moore
baffal1/iNat337431.ogg,4,sapayoa
baffal1/XC238616.ogg,3,Niels Krabbe
baffal1/XC238619.ogg,3,Niels Krabbe
baffal1/XC171371.ogg,1,Martin St-Michel
baffal1/XC163508.ogg,1,Martin St-Michel
baffal1/XC164874.ogg,1,Martin St-Michel
baffal1/XC164489.ogg,1,Martin St-Michel
baffal1/XC820946.ogg,1,rudy gelis
baffal1/XC387750.ogg,4,Jerome Fischer
baffal1/XC238613.ogg,3,Niels Krabbe
baffal1/XC276188.ogg,1,Jonas Nilsson
baffal1/XC1038943.ogg,4,Charlie Vogt
baffal1/XC8087.ogg,3,Nick Athanas
baffal1/XC205535.ogg,4,Jerome Fischer
baffal1/XC860686.ogg,2,José María Loaiza B.
baffal1/XC8085.ogg,3,Nick Athanas
baffal1/XC8084.ogg,3,Nick Athanas
baffal1/XC251113.ogg,3,Niels Krabbe
baffal1/XC238621.ogg,3,Niels Krabbe
baffal1/XC251114.ogg,3,Niels Krabbe
baffal1/XC238609.ogg,3,Niels Krabbe
baffal1/XC238608.ogg,3,Niels Krabbe
baffal1/XC251115.ogg,3,Niels Krabbe
baffal1/XC238606.ogg,3,Niels Krabbe
baffal1/XC71107.ogg,1,Daniel Lane
baffal1/XC238615.ogg,3,Niels Krabbe
baffal1/XC276187.ogg,1,Jonas Nilsson
baffal1/XC955229.ogg,1,Juan Freile
baffal1/XC261529.ogg,1,Olaf Jahn
baffal1/XC322080.ogg,3,Diego Calderon-F.
baffal1/XC857998.ogg,1,Juan Freile
baffal1/XC72653.ogg,1,Daniel Lane
baffal1/XC535617.ogg,0,Julio Delgado
baffal1/XC535629.ogg,0,Julio Delgado
baffal1/XC714681.ogg,0,Jorge L. Peña
baffal1/XC681233.ogg,4,Sergio Adrian Garcia-Murcia
baffal1/XC117708.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117707.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117701.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117700.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117699.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117696.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC117689.ogg,3,José Agustín López (Colección de Sonidos Ambientales - Instituto Humboldt)
baffal1/XC917443.ogg,3,Delaitre guillaume
baffal1/XC1003367.ogg,3,Delaitre guillaume
baffal1/XC1003366.ogg,3,Delaitre guillaume
baffal1/XC1023846.ogg,3,Delaitre guillaume
baffal1/XC1019433.ogg,3,Delaitre guillaume
baffal1/iNat402857.ogg,2,Guillaume Delaitre
baffal1/XC114362.ogg,4,Anthony Crease
baffal1/XC114325.ogg,4,Anthony Crease
baffal1/iNat1560810.ogg,2,Julien Piolain
baffal1/XC299696.ogg,2,James Bradley
baffal1/XC612771.ogg,1,Fabrice Schmitt
baffal1/XC449452.ogg,4,Brice de la Croix
baffal1/XC449450.ogg,4,Brice de la Croix
baffal1/XC449449.ogg,4,Brice de la Croix
baffal1/XC315913.ogg,4,Guy Kirwan
baffal1/XC837026.ogg,2,Geoffrey Monchaux
baffal1/iNat586060.ogg,1,Santi MD
baffal1/XC9193.ogg,3,Allen T. Chartier
baffal1/XC9192.ogg,3,Allen T. Chartier
baffal1/XC30807.ogg,2,Myornis
baffal1/XC667766.ogg,1,Iván Lau
baffal1/XC366820.ogg,1,Martin St-Michel
baffal1/XC366819.ogg,1,Martin St-Michel
baffal1/XC533949.ogg,4,Jerome Fischer
baffal1/XC211225.ogg,4,William Adsett 
baffal1/XC602990.ogg,2,Kent Livezey
baffal1/XC166394.ogg,4,Mike Nelson
baffal1/XC166393.ogg,4,Mike Nelson
baffal1/XC384749.ogg,4,Aidan Place
baffal1/XC631685.ogg,4,Daniel de Jesus Garcia
baffal1/XC394838.ogg,4,Oscar Ramírez Alán
baffal1/XC451499.ogg,3,Scott Connop
baffal1/XC353731.ogg,4,Ross Gallardy
baffal1/XC43540.ogg,2,Myornis
baffal1/XC43440.ogg,2,Myornis
baffal1/XC235889.ogg,3,Niels Krabbe
baffal1/XC235887.ogg,3,Niels Krabbe
baffal1/XC235886.ogg,3,Niels Krabbe
baffal1/XC966230.ogg,3,Scott Crabtree
baffal1/XC979787.ogg,4,Sergio Adrian Garcia-Murcia
baffal1/XC154664.ogg,4,Oswaldo Cortes
baffal1/XC384522.ogg,4,Orlando Jarquín G.
baffal1/XC240747.ogg,0,Liliana Chavarria-Duriaux
baffal1/XC367718.ogg,1,Nick Komar
baffal1/XC575070.ogg,2,Lety Andino
baffal1/XC893583.ogg,2,Luis Gomez
baffal1/XC784907.ogg,2,Isaí López
baffal1/XC295806.ogg,2,Alfonso Auerbach
baffal1/XC289870.ogg,0,Mayron McKewy Mejía
baffal1/XC236664.ogg,0,Oliver Komar
baffal1/XC297318.ogg,1,Edwin Calderón
baffal1/XC113107.ogg,0,Mayron McKewy Mejía
baffal1/XC383802.ogg,2,Alfonso Auerbach
baffal1/XC383801.ogg,2,Alfonso Auerbach
baffal1/XC180220.ogg,0,Oliver Komar
baffal1/XC213679.ogg,1,John van Dort
baffal1/XC234354.ogg,1,Max Noack
baffal1/XC414977.ogg,1,Max Noack
baffal1/XC334192.ogg,3,Richard E. Webster
baffal1/XC713013.ogg,3,Manuel Grosselet
baffal1/XC713017.ogg,3,Manuel Grosselet
baffal1/iNat23463.ogg,4,Unknown
baffal1/iNat959640.ogg,3,Juan Cruzado Cortés
baffal1/iNat1232754.ogg,0,Adam Jackson
baffal1/iNat656084.ogg,2,David Kidwell
baffal1/XC355828.ogg,4,Corey Lange
baffal1/XC522308.ogg,1,Paul Driver
baffal1/XC437953.ogg,1,George Wagner
baffal1/iNat872788.ogg,4,Elias
baffal1/XC31742.ogg,3,Nick Athanas
baffal1/iNat795406.ogg,3,Juan Cruzado Cortés
baffal1/iNat888129.ogg,3,Juan Cruzado Cortés
banana/XC178622.ogg,4,Oswaldo Cortes
banana/XC84472.ogg,1,Jeremy Minns
banana/XC189212.ogg,0,Leonardo Ordóñez-Delgado
banana/XC262504.ogg,1,Olaf Jahn
banana/XC287776.ogg,1,Miguel Angel Torres
banana/XC756928.ogg,3,Igor Lazo
banana/XC190593.ogg,1,Gabriel Rosa
banana/iNat1020622.ogg,4,Victor
banana/XC84476.ogg,1,Jeremy Minns
banana/XC529279.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC519180.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC213296.ogg,2,Albert Lastukhin &amp; Max Lastukhin
banana/iNat252608.ogg,1,Lucas Moreira
banana/XC523829.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC58866.ogg,2,Myornis
banana/iNat1650332.ogg,1,Evan Centanni
banana/XC115505.ogg,4,Oswaldo Cortes
banana/iNat800427.ogg,1,Facundo Varela Barros
banana/iNat342892.ogg,3,Claire O'Neill
banana/iNat989513.ogg,4,Unknown
banana/XC939088.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC320349.ogg,4,David Ricardo Rodríguez Villamil
banana/iNat1737573.ogg,0,Scott Camazine
banana/XC561261.ogg,3,Steve Hampton
banana/iNat1596516.ogg,4,Eric Schmidt
banana/iNat559630.ogg,4,Unknown
banana/XC626037.ogg,0,Ma. Cristina Ríos
banana/XC469261.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC1068948.ogg,1,Fabrice Schmitt
banana/XC939544.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC520823.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC1034535.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/iNat1445573.ogg,3,Augusto Matheus dos Santos
banana/iNat396745.ogg,0,Luciano Bernardes
banana/XC247112.ogg,4,Joe Klaiber
banana/XC112602.ogg,1,Adrian Eisen Rupp
banana/XC939908.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC490740.ogg,0,Fernando Igor de Godoy
banana/iNat143232.ogg,2,João Gabriel Gomes de Souza
banana/iNat1110699.ogg,4,Antonio Aguilar
banana/XC262503.ogg,1,Olaf Jahn
banana/iNat478917.ogg,2,Carlos A. Flores
banana/XC411998.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/iNat561209.ogg,4,nicolemorales01
banana/iNat339877.ogg,4,Unknown
banana/XC816850.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC372725.ogg,1,Albert Lastukhin
banana/XC479540.ogg,4,Brice de la Croix
banana/iNat1394445.ogg,1,Evandro Mariano
banana/XC523836.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC318598.ogg,4,Santiago Ramos
banana/iNat1471075.ogg,0,Miguel A. Paixão
banana/XC32074.ogg,1,Daniel Lane
banana/XC214523.ogg,1,Oscar Humberto Marin-Gomez
banana/iNat628967.ogg,3,Zac Peterson
banana/XC215467.ogg,0,Terry Davis
banana/iNat1433394.ogg,0,Données de seconde main saisies par Julien Piolain
banana/XC155797.ogg,3,Danny Zapata-Henao
banana/iNat351818.ogg,4,Unknown
banana/XC58863.ogg,2,Myornis
banana/iNat368646.ogg,0,steve b
banana/iNat1476456.ogg,1,Ciclolibres
banana/XC1017270.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC1068890.ogg,1,Fabrice Schmitt
banana/XC541448.ogg,1,Cristhian David Gaitán García
banana/XC213995.ogg,1,Jeremy Minns
banana/iNat1003999.ogg,4,gilliancm
banana/iNat724173.ogg,4,Abhas Misraraj
banana/iNat217408.ogg,1,Lucas Moreira
banana/iNat1429882.ogg,4,Ana Cristina Almeida
banana/iNat868338.ogg,3,River Ahlquist
banana/iNat314500.ogg,1,caracolgeografia
banana/XC706367.ogg,4,Mauricio Cuéllar Ramírez
banana/XC614396.ogg,1,Ricardo José Mitidieri
banana/XC495669.ogg,4,David Darrell-Lambert
banana/XC420337.ogg,2,Yair Guillermo Molina Martínez.
banana/XC173565.ogg,1,Douglas Meyer
banana/iNat494464.ogg,4,Unknown
banana/XC1067310.ogg,3,Dante Buzzetti
banana/XC247111.ogg,4,Joe Klaiber
banana/XC523830.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC973391.ogg,4,Andrés Mauricio López
banana/XC303599.ogg,3,GABRIEL LEITE
banana/XC697372.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC817205.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC352977.ogg,1,Nick Komar
banana/XC979469.ogg,4,Barry Edmonston
banana/iNat933037.ogg,4,Unknown
banana/XC814348.ogg,2,Franco Vushurovich
banana/iNat764438.ogg,2,remarino
banana/iNat688425.ogg,2,Christopher Rustay
banana/iNat1400797.ogg,4,leprendre
banana/XC924739.ogg,0,Sue Riffe
banana/iNat1421771.ogg,0,augustinbussac
banana/XC484774.ogg,2,Daniel Blamires
banana/XC250685.ogg,3,Niels Krabbe
banana/iNat33121.ogg,2,kwetterg
banana/XC460421.ogg,0,Dan Lane
banana/XC1017290.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/iNat950352.ogg,0,strangesongs
banana/iNat180706.ogg,1,Lucas Moreira
banana/iNat354802.ogg,4,Daniel Linzbauer
banana/XC288516.ogg,1,Jeremy Minns
banana/XC819184.ogg,1,Francesco Barberini
banana/XC277010.ogg,0,Jesse Fagan
banana/iNat863502.ogg,0,Sam Darmstadt
banana/XC506039.ogg,4,Brice de la Croix
banana/iNat578077.ogg,3,Lucas C. Marinho
banana/iNat471575.ogg,4,Bodo Nuñez Oberg
banana/iNat1431337.ogg,2,Julien Piolain
banana/XC178621.ogg,4,Oswaldo Cortes
banana/XC986727.ogg,1,Allistair Fresse
banana/iNat281441.ogg,4,José Valério
banana/iNat347546.ogg,3,Angel D Vega
banana/XC319635.ogg,1,Nick Komar
banana/XC241562.ogg,3,Oscar Humberto Marín Gómez
banana/iNat909849.ogg,4,Jonathan Sellman
banana/XC214712.ogg,4,Joe Klaiber
banana/XC799774.ogg,3,Dante Buzzetti
banana/XC147123.ogg,1,Rafael Antunes Dias
banana/iNat871291.ogg,3,River Ahlquist
banana/iNat1563529.ogg,2,JeffreyGammon
banana/XC690554.ogg,0,Sue Riffe
banana/iNat998528.ogg,1,Cris Lemes
banana/XC277006.ogg,0,Jesse Fagan
banana/iNat1005723.ogg,2,Julien Piolain
banana/XC169559.ogg,3,GABRIEL LEITE
banana/XC131595.ogg,4,Thore Noernberg
banana/iNat1374073.ogg,1,Luis Agosto
banana/iNat597011.ogg,1,gavin_miller
banana/XC185976.ogg,2,Daniel Blamires
banana/XC127164.ogg,1,pedrotêia
banana/XC524995.ogg,2,Mauricio Álvarez-Rebolledo
banana/iNat1720278.ogg,0,Richard Littauer
banana/XC520820.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/iNat736745.ogg,4,Serena Flynn
banana/iNat532148.ogg,0,Observações Naturalistas | Bruno Uehara
banana/iNat351449.ogg,4,Unknown
banana/XC388560.ogg,2,Marcelo Jordani Feliti
banana/XC4311.ogg,1,Bob Planqué
banana/XC590531.ogg,4,Marcos Melo
banana/XC335021.ogg,1,Yair Guillermo Molina M. &amp; Rossmayra Marulanda
banana/XC960423.ogg,0,Ilona Schmidt
banana/iNat1682144.ogg,4,m
banana/XC351849.ogg,1,Odirlei Vieira da Fonseca
banana/XC1035619.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC583784.ogg,3,Dante Buzzetti
banana/XC924738.ogg,0,Sue Riffe
banana/iNat1024701.ogg,4,spirula
banana/XC649625.ogg,3,Erick Nicolás Patiño Acosta
banana/iNat54522.ogg,1,Ester A. Patricio
banana/XC32055.ogg,1,Daniel Lane
banana/iNat1144174.ogg,4,Unknown
banana/XC519809.ogg,2,Rolf A. de By
banana/iNat1648127.ogg,1,Vincent Mia Edie Verheyen
banana/XC443366.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC308452.ogg,4,Ross Gallardy
banana/XC2593.ogg,0,Sjoerd Mayer
banana/iNat51535.ogg,4,Unknown
banana/XC389034.ogg,2,ANDREA LARISSA BOESING
banana/XC215533.ogg,0,Terry Davis
banana/XC247113.ogg,4,Joe Klaiber
banana/XC603264.ogg,3,Daniel Hinckley
banana/XC668347.ogg,1,Odirlei Vieira da Fonseca
banana/XC214002.ogg,1,Jeremy Minns
banana/iNat207920.ogg,4,Unknown
banana/XC196682.ogg,4,Orlando Jarquín G.
banana/iNat321245.ogg,3,Kevin Camacho Resto
banana/XC520818.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/iNat1635256.ogg,2,Alejandro Luy
banana/XC294693.ogg,1,Douglas Meyer
banana/XC455324.ogg,4,Bernard BOUSQUET
banana/iNat1576095.ogg,0,Ludwig Treuter
banana/XC877054.ogg,2,Skyler Bol
banana/XC1035893.ogg,4,Mauricio Cuéllar-Ramírez
banana/XC673166.ogg,0,Fernando Igor de Godoy
banana/XC397320.ogg,3,Bobby Wilcox
banana/iNat285500.ogg,3,Marco Antônio Zamith
banana/XC750762.ogg,3,Felipe Arantes
banana/XC571076.ogg,4,Jerome Fischer
banana/XC215541.ogg,0,Terry Davis
banana/XC523841.ogg,3,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt)
banana/XC712373.ogg,4,Barry Edmonston
banana/iNat1371881.ogg,2,Delianie Negrón
banana/XC173391.ogg,3,Eric DeFonso
banana/iNat635413.ogg,3,Zac Peterson
banana/iNat1078205.ogg,4,Unknown
banana/XC971449.ogg,2,Kauê Werner
banana/XC331387.ogg,3,Bobby Wilcox
banana/iNat1648317.ogg,2,J. Ribamar S. Amarante
banana/XC250686.ogg,3,Niels Krabbe
banana/iNat1669861.ogg,1,Cole Wolf
banana/iNat1721098.ogg,0,Richard Littauer
banana/XC149227.ogg,1,Antonio Silveira
banana/iNat150265.ogg,1,Dr M Chin Sue Min
banana/iNat570761.ogg,3,David Monroy R
banana/iNat770503.ogg,3,Sebastián
banana/XC403852.ogg,2,Myornis
banana/iNat1638891.ogg,4,Sofi Diez
banana/XC974424.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/iNat1302882.ogg,1,tracycwinn
banana/XC443365.ogg,2,JAYRSON ARAUJO DE OLIVEIRA
banana/XC524991.ogg,2,Mauricio Álvarez-Rebolledo
banana/XC211811.ogg,4,Jerome Fischer
banana/XC213288.ogg,2,Albert Lastukhin &amp; Max Lastukhin
banana/XC275597.ogg,0,Patricio Mena Valenzuela
