filename,fold
roahaw/iNat936328.ogg,2
roahaw/iNat322659.ogg,0
roahaw/iNat313427.ogg,2
roahaw/XC497430.ogg,3
roahaw/XC78198.ogg,0
roahaw/XC117517.ogg,0
roahaw/XC112987.ogg,0
roahaw/XC946200.ogg,4
roahaw/XC256969.ogg,2
roahaw/XC789189.ogg,4
roahaw/XC461499.ogg,4
roahaw/XC452491.ogg,2
roahaw/iNat418255.ogg,4
roahaw/iNat425523.ogg,0
roahaw/XC117956.ogg,3
roahaw/XC349195.ogg,1
roahaw/XC538101.ogg,1
roahaw/iNat1630611.ogg,2
roahaw/XC235156.ogg,4
roahaw/iNat717887.ogg,1
roahaw/iNat1217488.ogg,2
roahaw/XC856929.ogg,0
roahaw/XC146980.ogg,1
roahaw/iNat361093.ogg,4
roahaw/iNat319067.ogg,4
roahaw/iNat143596.ogg,2
roahaw/iNat1184257.ogg,2
roahaw/XC549388.ogg,3
roahaw/iNat1196286.ogg,2
roahaw/XC257368.ogg,4
roahaw/XC1036902.ogg,4
roahaw/iNat1313835.ogg,0
roahaw/iNat1208890.ogg,1
roahaw/iNat50642.ogg,2
roahaw/XC1038594.ogg,4
roahaw/iNat1709701.ogg,2
roahaw/iNat565901.ogg,3
roahaw/iNat523252.ogg,0
roahaw/iNat375610.ogg,3
roahaw/XC388972.ogg,3
roahaw/iNat1370870.ogg,1
roahaw/XC794391.ogg,2
roahaw/iNat1502263.ogg,2
roahaw/XC700426.ogg,2
roahaw/iNat37836.ogg,4
roahaw/XC306862.ogg,1
roahaw/iNat1607375.ogg,3
roahaw/XC1037801.ogg,2
roahaw/iNat589092.ogg,3
roahaw/XC502174.ogg,1
roahaw/XC664494.ogg,4
roahaw/iNat789361.ogg,4
roahaw/iNat1271302.ogg,2
roahaw/iNat767240.ogg,2
roahaw/XC928873.ogg,0
roahaw/iNat882832.ogg,3
roahaw/XC164877.ogg,1
roahaw/XC937876.ogg,3
roahaw/XC254916.ogg,3
roahaw/iNat681526.ogg,2
roahaw/XC336093.ogg,1
roahaw/iNat37834.ogg,4
roahaw/iNat42251.ogg,3
roahaw/iNat479630.ogg,0
roahaw/iNat584791.ogg,4
roahaw/XC298870.ogg,0
roahaw/XC518784.ogg,2
roahaw/XC796282.ogg,1
roahaw/iNat971058.ogg,4
roahaw/XC839876.ogg,2
roahaw/iNat1458636.ogg,4
roahaw/iNat1144905.ogg,4
roahaw/XC241296.ogg,3
roahaw/XC414815.ogg,2
roahaw/iNat193469.ogg,2
roahaw/XC320002.ogg,3
roahaw/XC276860.ogg,4
roahaw/XC387678.ogg,4
roahaw/iNat1080222.ogg,3
roahaw/XC169907.ogg,4
roahaw/XC488981.ogg,4
roahaw/XC63198.ogg,1
roahaw/XC518127.ogg,2
roahaw/XC1035746.ogg,2
roahaw/iNat77602.ogg,0
roahaw/iNat58781.ogg,0
roahaw/XC517588.ogg,1
roahaw/iNat581639.ogg,4
roahaw/XC120154.ogg,3
roahaw/XC19527.ogg,3
roahaw/iNat576133.ogg,4
roahaw/XC694395.ogg,0
roahaw/iNat501262.ogg,3
roahaw/XC117799.ogg,0
roahaw/XC769563.ogg,2
roahaw/iNat582200.ogg,2
roahaw/iNat559618.ogg,2
roahaw/XC183746.ogg,0
roahaw/XC244727.ogg,3
roahaw/XC809375.ogg,0
roahaw/XC401172.ogg,3
roahaw/XC680705.ogg,3
roahaw/XC299639.ogg,1
roahaw/XC176503.ogg,1
roahaw/XC362797.ogg,3
roahaw/iNat284941.ogg,2
rubthr1/XC212464.ogg,0
rubthr1/XC934139.ogg,3
rubthr1/iNat1736309.ogg,4
rubthr1/iNat341203.ogg,2
rubthr1/XC202063.ogg,0
rubthr1/iNat417942.ogg,3
rubthr1/iNat870811.ogg,2
rubthr1/iNat1252157.ogg,0
rubthr1/XC383124.ogg,3
rubthr1/XC508152.ogg,2
rubthr1/XC293509.ogg,4
rubthr1/iNat138390.ogg,3
rubthr1/XC585447.ogg,3
rubthr1/XC855452.ogg,0
rubthr1/XC82473.ogg,1
rubthr1/iNat1686598.ogg,2
rubthr1/XC292644.ogg,4
rubthr1/iNat870485.ogg,0
rubthr1/iNat1706704.ogg,0
rubthr1/iNat157330.ogg,2
rubthr1/XC161991.ogg,1
rubthr1/iNat335481.ogg,3
rubthr1/iNat826354.ogg,1
rubthr1/XC620672.ogg,2
rubthr1/XC502362.ogg,3
rubthr1/XC575517.ogg,1
rubthr1/iNat787505.ogg,4
rubthr1/XC344861.ogg,1
rubthr1/iNat1267229.ogg,3
rubthr1/iNat1278993.ogg,0
rubthr1/iNat714751.ogg,3
rubthr1/XC451334.ogg,3
rubthr1/iNat145188.ogg,0
rubthr1/iNat52896.ogg,3
rubthr1/XC292636.ogg,4
rubthr1/iNat851733.ogg,4
rubthr1/XC763360.ogg,2
rubthr1/XC32479.ogg,3
rubthr1/XC147038.ogg,1
rubthr1/iNat829410.ogg,4
rubthr1/XC974643.ogg,2
rubthr1/iNat1684073.ogg,2
rubthr1/iNat1146651.ogg,2
rubthr1/XC82482.ogg,1
rubthr1/XC973698.ogg,3
rubthr1/XC289060.ogg,4
rubthr1/iNat1209629.ogg,1
rubthr1/XC210713.ogg,1
rubthr1/iNat1641900.ogg,1
rubthr1/iNat49908.ogg,1
rubthr1/XC610605.ogg,1
rubthr1/XC243706.ogg,3
rubthr1/XC608633.ogg,1
rubthr1/XC289123.ogg,4
rubthr1/XC605339.ogg,1
rubthr1/iNat334710.ogg,4
rubthr1/iNat1199241.ogg,3
rubthr1/XC289122.ogg,4
rubthr1/XC520336.ogg,3
rubthr1/XC236543.ogg,1
rubthr1/XC293364.ogg,4
rubthr1/XC82474.ogg,1
rubthr1/XC1048627.ogg,2
rubthr1/iNat321534.ogg,0
rubthr1/iNat1241099.ogg,4
rubthr1/iNat28719.ogg,2
rubthr1/iNat1722212.ogg,0
rubthr1/XC289057.ogg,4
rubthr1/XC150154.ogg,1
rubthr1/XC293365.ogg,4
rubthr1/iNat858155.ogg,4
rubthr1/iNat140130.ogg,0
rubthr1/iNat695864.ogg,0
rubthr1/XC293351.ogg,4
rubthr1/XC293361.ogg,4
rubthr1/iNat1190157.ogg,0
rubthr1/XC578124.ogg,4
rubthr1/iNat1666865.ogg,4
rubthr1/XC82478.ogg,1
rubthr1/iNat1459448.ogg,3
rubthr1/XC293352.ogg,4
rubthr1/iNat1246346.ogg,3
rubthr1/XC52196.ogg,3
rubthr1/iNat52897.ogg,3
rubthr1/XC203427.ogg,1
rubthr1/XC676516.ogg,1
rubthr1/XC394330.ogg,4
rubthr1/iNat1668162.ogg,1
rubthr1/iNat836925.ogg,2
rubthr1/XC1667.ogg,0
rubthr1/iNat836254.ogg,0
rubthr1/iNat851502.ogg,4
rubthr1/iNat556770.ogg,0
rubthr1/iNat1705419.ogg,2
rubthr1/XC292645.ogg,4
rubthr1/XC297411.ogg,1
rubthr1/iNat1646207.ogg,2
rubthr1/XC293504.ogg,4
rubthr1/iNat1264422.ogg,0
rubthr1/XC289110.ogg,4
rubthr1/XC418792.ogg,1
rubthr1/XC286716.ogg,4
rubthr1/XC692377.ogg,3
rubthr1/XC513653.ogg,0
rubthr1/iNat762495.ogg,3
rubthr1/XC677048.ogg,3
rubthr1/XC1006659.ogg,2
rubthr1/XC199687.ogg,1
rubthr1/iNat826071.ogg,2
rubthr1/iNat819971.ogg,1
rubthr1/iNat140546.ogg,0
rubthr1/iNat200284.ogg,2
rubthr1/XC82481.ogg,1
rubthr1/XC212458.ogg,0
rubthr1/XC293371.ogg,4
rubthr1/iNat306438.ogg,1
rubthr1/iNat1684008.ogg,0
rubthr1/iNat1105306.ogg,0
rubthr1/iNat842426.ogg,2
rubthr1/XC856544.ogg,0
rubthr1/iNat126953.ogg,0
rubthr1/XC293348.ogg,4
rubthr1/XC293345.ogg,4
rubthr1/iNat148785.ogg,1
rubthr1/XC289119.ogg,4
rubthr1/iNat1697203.ogg,3
rubthr1/XC289056.ogg,4
rubthr1/XC556651.ogg,2
rubthr1/iNat537275.ogg,1
rubthr1/iNat1650053.ogg,2
rubthr1/iNat327564.ogg,4
rubthr1/XC343083.ogg,1
rubthr1/iNat1626515.ogg,0
rubthr1/XC293359.ogg,4
rubthr1/iNat367857.ogg,4
rubthr1/iNat574777.ogg,4
rubthr1/iNat1694645.ogg,0
rubthr1/iNat852442.ogg,2
rubthr1/iNat1714629.ogg,3
rubthr1/iNat336992.ogg,4
rubthr1/iNat1132353.ogg,0
rubthr1/XC52197.ogg,3
rubthr1/XC284269.ogg,4
rubthr1/iNat1677950.ogg,4
rubthr1/XC387821.ogg,0
rubthr1/XC809860.ogg,1
rubthr1/iNat712464.ogg,4
rubthr1/iNat588517.ogg,3
rubthr1/iNat1252741.ogg,0
rubthr1/XC940072.ogg,2
rubthr1/iNat1205951.ogg,4
rubthr1/iNat320486.ogg,4
rubthr1/XC289064.ogg,4
rubthr1/iNat275185.ogg,4
rubthr1/XC574640.ogg,3
rubthr1/iNat328679.ogg,0
rubthr1/iNat151840.ogg,4
rubthr1/XC913487.ogg,2
rubthr1/iNat841407.ogg,4
rubthr1/iNat581898.ogg,4
rubthr1/XC268259.ogg,3
rubthr1/iNat164564.ogg,1
rubthr1/XC8997.ogg,3
rubthr1/iNat560046.ogg,1
rubthr1/XC745472.ogg,1
rubthr1/iNat257985.ogg,0
rubthr1/iNat858156.ogg,4
rubthr1/iNat1256577.ogg,3
rubthr1/iNat1684808.ogg,2
rubthr1/XC524952.ogg,3
rubthr1/XC153611.ogg,1
rubthr1/XC32482.ogg,3
rubthr1/iNat1201130.ogg,0
rubthr1/iNat559280.ogg,3
rubthr1/iNat539246.ogg,3
rubthr1/XC771056.ogg,2
rubthr1/iNat1657041.ogg,4
rubthr1/XC32481.ogg,3
rubthr1/iNat857160.ogg,4
rubthr1/iNat140129.ogg,0
rubthr1/XC82484.ogg,1
rubthr1/XC707723.ogg,2
rubthr1/XC52191.ogg,3
rubthr1/iNat1070308.ogg,3
rubthr1/iNat1689241.ogg,2
rubthr1/iNat852770.ogg,0
rubthr1/XC934851.ogg,3
rubthr1/iNat559281.ogg,3
rubthr1/iNat1677676.ogg,2
rubthr1/iNat297915.ogg,3
rubthr1/XC82475.ogg,1
rubthr1/iNat1246103.ogg,4
rubthr1/iNat1082349.ogg,4
rubthr1/XC678305.ogg,3
rubthr1/iNat304219.ogg,2
rubthr1/iNat139344.ogg,2
rubthr1/XC293498.ogg,4
rubthr1/iNat1181925.ogg,1
rubthr1/iNat1255324.ogg,4
rubthr1/XC415211.ogg,2
rubthr1/iNat847119.ogg,4
rubthr1/XC541136.ogg,2
rubthr1/XC293356.ogg,4
rubthr1/iNat340577.ogg,3
rubthr1/XC218666.ogg,1
rubthr1/XC979639.ogg,1
rubthr1/XC293508.ogg,4
rubthr1/XC239348.ogg,3
rubthr1/XC289115.ogg,4
rubthr1/iNat276456.ogg,1
rubthr1/XC284277.ogg,4
rubthr1/iNat1677445.ogg,0
rubthr1/iNat142171.ogg,0
rubthr1/iNat1239185.ogg,1
rubthr1/XC761456.ogg,2
rubthr1/XC537184.ogg,3
rubthr1/XC1032057.ogg,4
rubthr1/XC149231.ogg,1
rubthr1/iNat1670702.ogg,4
rubthr1/iNat160456.ogg,0
rubthr1/iNat334890.ogg,4
rubthr1/iNat1703793.ogg,0
rubthr1/iNat138326.ogg,2
rubthr1/iNat139037.ogg,1
rubthr1/XC457477.ogg,2
rubthr1/XC286580.ogg,4
rubthr1/XC670414.ogg,2
rubthr1/XC82480.ogg,1
rubthr1/iNat1652046.ogg,2
rubthr1/iNat1278983.ogg,0
rubthr1/iNat1690272.ogg,2
rubthr1/iNat1712721.ogg,3
rubthr1/iNat810354.ogg,2
rubthr1/iNat1642798.ogg,2
rubthr1/XC586417.ogg,0
rubthr1/XC726712.ogg,2
rubthr1/iNat815154.ogg,1
rubthr1/XC289104.ogg,4
rubthr1/XC52192.ogg,3
rubthr1/iNat319381.ogg,0
rubthr1/iNat822051.ogg,0
rubthr1/iNat147011.ogg,3
rubthr1/iNat870334.ogg,0
rubthr1/XC754853.ogg,1
rubthr1/iNat1650616.ogg,2
rubthr1/XC504245.ogg,2
rubthr1/iNat1684709.ogg,3
rubthr1/iNat1279077.ogg,0
rubthr1/XC389639.ogg,4
rubthr1/XC351258.ogg,1
rubthr1/XC293506.ogg,4
rubthr1/XC299267.ogg,0
rubthr1/XC32480.ogg,3
rubthr1/iNat1627927.ogg,2
rubthr1/iNat154988.ogg,4
rubthr1/XC799775.ogg,3
rubthr1/XC293510.ogg,4
rubthr1/XC337457.ogg,4
rubthr1/XC351066.ogg,1
rubthr1/XC293512.ogg,4
rubthr1/iNat1636622.ogg,3
rubthr1/iNat532419.ogg,4
rubthr1/XC144561.ogg,1
rubthr1/XC289112.ogg,4
rubthr1/XC153764.ogg,1
rubthr1/iNat1705142.ogg,3
rubthr1/XC358018.ogg,4
rubthr1/iNat950752.ogg,1
rubthr1/XC506427.ogg,0
rubthr1/XC335451.ogg,1
rubthr1/XC366508.ogg,3
rubthr1/iNat1278988.ogg,0
rubthr1/XC284283.ogg,4
rubthr1/iNat1682587.ogg,4
rubthr1/XC292641.ogg,4
rubthr1/XC713775.ogg,2
rubthr1/XC974088.ogg,2
rubthr1/iNat295189.ogg,1
rubthr1/XC1049906.ogg,4
rubthr1/XC293367.ogg,4
rubthr1/XC4644.ogg,1
rubthr1/iNat1672512.ogg,2
rubthr1/iNat1666863.ogg,4
rubthr1/iNat1706157.ogg,2
rubthr1/XC148701.ogg,1
rubthr1/iNat544859.ogg,3
rubthr1/XC293499.ogg,4
rubthr1/iNat1581115.ogg,4
rubthr1/iNat152359.ogg,0
rubthr1/iNat304925.ogg,4
rubthr1/iNat1199110.ogg,1
rubthr1/XC856370.ogg,3
rubthr1/iNat772218.ogg,3
rubthr1/iNat1624732.ogg,0
rubthr1/XC325856.ogg,0
rubthr1/XC293495.ogg,4
rubthr1/iNat697703.ogg,3
rubthr1/XC292638.ogg,4
rubthr1/iNat1672514.ogg,2
rubthr1/XC115202.ogg,4
rubthr1/iNat836924.ogg,2
rubthr1/iNat1641914.ogg,1
rubthr1/XC251882.ogg,3
rubthr1/XC398272.ogg,2
rubthr1/XC289102.ogg,4
rubthr1/iNat1679742.ogg,3
rubthr1/iNat878576.ogg,2
rubthr1/iNat1689244.ogg,2
rubthr1/iNat148783.ogg,1
rubthr1/iNat288755.ogg,4
rubthr1/iNat772456.ogg,3
rubthr1/iNat544636.ogg,4
rubthr1/XC289121.ogg,4
rubthr1/iNat335713.ogg,1
rubthr1/iNat810356.ogg,2
rubthr1/iNat537756.ogg,3
rubthr1/iNat317135.ogg,4
rubthr1/XC394552.ogg,0
rubthr1/XC212136.ogg,1
rubthr1/iNat1691286.ogg,0
rubthr1/XC1070609.ogg,2
rubthr1/iNat312443.ogg,3
rubthr1/iNat321928.ogg,3
rubthr1/iNat1022679.ogg,3
rubthr1/iNat151841.ogg,4
rubthr1/XC153601.ogg,1
rubthr1/iNat1695877.ogg,0
rubthr1/XC289118.ogg,4
rubthr1/XC293369.ogg,4
rubthr1/iNat1388804.ogg,0
rubthr1/XC1694.ogg,0
rubthr1/XC598625.ogg,1
rubthr1/XC212138.ogg,1
rubthr1/iNat1720250.ogg,0
rubthr1/iNat1234331.ogg,2
rubthr1/iNat588095.ogg,4
rubthr1/XC474195.ogg,2
rubthr1/XC313981.ogg,1
rubthr1/XC82477.ogg,1
rubthr1/XC793156.ogg,2
rubthr1/XC293505.ogg,4
rubthr1/iNat546228.ogg,0
rubthr1/iNat856943.ogg,2
rubthr1/XC940068.ogg,2
rubthr1/XC200174.ogg,3
rubthr1/iNat1241813.ogg,3
rubthr1/iNat1251399.ogg,0
rubthr1/XC1011087.ogg,1
rubthr1/iNat1694816.ogg,0
rubthr1/XC293500.ogg,4
rubthr1/XC440383.ogg,3
rubthr1/XC491660.ogg,4
rubthr1/iNat1680675.ogg,4
rubthr1/XC118703.ogg,3
rubthr1/XC235495.ogg,1
rubthr1/iNat1666862.ogg,4
rubthr1/iNat850316.ogg,2
rubthr1/XC421912.ogg,0
rubthr1/iNat1151816.ogg,0
rubthr1/XC52189.ogg,3
rubthr1/XC214654.ogg,1
rubthr1/XC176297.ogg,2
rubthr1/iNat1707784.ogg,4
rubthr1/XC836834.ogg,4
rubthr1/iNat1650335.ogg,0
rubthr1/iNat1251487.ogg,4
rubthr1/XC419342.ogg,2
rubthr1/iNat1281125.ogg,0
rubthr1/iNat546227.ogg,0
rubthr1/iNat850317.ogg,2
rubthr1/iNat344147.ogg,1
rubthr1/iNat1615216.ogg,1
rubthr1/XC200397.ogg,4
rubthr1/iNat320856.ogg,3
rubthr1/iNat1625495.ogg,2
rubthr1/XC284280.ogg,4
rubthr1/iNat1275366.ogg,4
rubthr1/iNat264731.ogg,2
rubthr1/iNat772222.ogg,3
rubthr1/XC605935.ogg,2
rubthr1/iNat559048.ogg,1
rubthr1/XC812895.ogg,3
rubthr1/iNat1689240.ogg,2
rubthr1/XC824641.ogg,4
rubthr1/iNat573857.ogg,4
rubthr1/iNat264183.ogg,2
rubthr1/XC293511.ogg,4
rubthr1/iNat851551.ogg,2
rubthr1/iNat1684067.ogg,2
rubthr1/iNat302253.ogg,3
rubthr1/XC164996.ogg,2
rubthr1/XC292648.ogg,4
rubthr1/iNat1199240.ogg,3
rubthr1/iNat1622144.ogg,3
rubthr1/iNat1627934.ogg,2
rubthr1/iNat1268034.ogg,2
rubthr1/XC289111.ogg,4
rubthr1/XC1050568.ogg,0
rubthr1/XC393257.ogg,1
rubthr1/XC293494.ogg,4
rubthr1/XC677767.ogg,2
rubthr1/XC838400.ogg,2
rubthr1/XC695280.ogg,3
rubthr1/iNat544274.ogg,2
rubthr1/XC293503.ogg,4
rubthr1/iNat1654873.ogg,4
rubthr1/XC812902.ogg,3
rubthr1/XC472331.ogg,3
rubthr1/XC422745.ogg,0
rubthr1/XC390666.ogg,4
rubthr1/XC169868.ogg,4
rubthr1/XC144606.ogg,1
rubthr1/iNat1248624.ogg,0
rubthr1/XC974027.ogg,2
rubthr1/iNat363018.ogg,0
rubthr1/iNat1285898.ogg,0
rubthr1/iNat835288.ogg,0
rubthr1/XC838233.ogg,4
rubthr1/iNat1622143.ogg,3
rubthr1/XC664118.ogg,3
rubthr1/XC82495.ogg,1
rubthr1/XC422746.ogg,0
rubthr1/iNat1622234.ogg,3
rubthr1/iNat312537.ogg,4
rubthr1/XC422277.ogg,0
rubthr1/XC174817.ogg,2
rubthr1/XC422231.ogg,0
rubthr1/iNat386697.ogg,3
rubthr1/iNat856789.ogg,3
rubthr1/iNat588516.ogg,3
rubthr1/XC342094.ogg,1
rubthr1/XC293347.ogg,4
rubthr1/XC750296.ogg,3
rubthr1/XC389545.ogg,3
rubthr1/XC289116.ogg,4
rubthr1/iNat51132.ogg,0
rubthr1/iNat851734.ogg,4
rubthr1/XC289061.ogg,4
rubthr1/iNat312467.ogg,3
rubthr1/XC512533.ogg,2
rubthr1/XC292635.ogg,4
rubthr1/XC1051800.ogg,3
rubthr1/iNat1094287.ogg,2
rubthr1/iNat776743.ogg,2
rubthr1/iNat606507.ogg,4
rubthr1/XC293507.ogg,4
rubthr1/iNat332657.ogg,1
rubthr1/iNat1630816.ogg,4
rubthr1/XC614076.ogg,1
rubthr1/XC293370.ogg,4
rubthr1/iNat1651462.ogg,2
rubthr1/iNat1309794.ogg,2
rubthr1/iNat1686285.ogg,2
rubthr1/XC678142.ogg,1
rubthr1/XC586910.ogg,4
rubthr1/XC1050619.ogg,0
rubthr1/XC1723.ogg,0
rubthr1/XC394261.ogg,1
rubthr1/iNat554940.ogg,0
rubthr1/iNat798410.ogg,0
rubthr1/XC896056.ogg,1
rubthr1/XC188005.ogg,4
rubthr1/XC169856.ogg,4
rubthr1/XC577278.ogg,2
rubthr1/XC1053005.ogg,2
rubthr1/XC293368.ogg,4
rubthr1/iNat1656411.ogg,0
rubthr1/iNat421698.ogg,2
rubthr1/XC1051859.ogg,3
rubthr1/XC599526.ogg,2
rubthr1/XC349028.ogg,1
rubthr1/iNat1691551.ogg,0
rubthr1/XC587128.ogg,4
rubthr1/XC1003072.ogg,3
rubthr1/XC82476.ogg,1
rubthr1/XC286714.ogg,4
rubthr1/XC1049910.ogg,4
rubthr1/iNat1662806.ogg,4
rubthr1/iNat307187.ogg,2
rubthr1/XC325857.ogg,0
rubthr1/XC162280.ogg,1
rubthr1/iNat1227683.ogg,0
rubthr1/iNat1438943.ogg,3
rubthr1/iNat1691430.ogg,1
rubthr1/iNat544635.ogg,4
rubthr1/XC648127.ogg,2
rubthr1/iNat1318270.ogg,3
rubthr1/iNat48324.ogg,1
rubthr1/iNat1247499.ogg,2
rubthr1/iNat1688310.ogg,4
rubthr1/iNat551817.ogg,1
rubthr1/XC293358.ogg,4
rubthr1/XC131424.ogg,3
rubthr1/XC611393.ogg,3
rubthr1/XC1665.ogg,0
rubthr1/XC400267.ogg,4
rubthr1/iNat1278985.ogg,0
rubthr1/iNat1205025.ogg,4
rubthr1/iNat838375.ogg,3
rufcac2/XC854909.ogg,2
rufcac2/iNat396776.ogg,0
rufcac2/XC844058.ogg,3
rufcac2/XC277443.ogg,1
rufcac2/XC123671.ogg,3
rufcac2/XC128562.ogg,3
rufcac2/XC123672.ogg,3
rufcac2/XC654326.ogg,3
rufcac2/XC654334.ogg,3
rufcac2/XC111519.ogg,2
rufcac2/XC111518.ogg,2
rufcac2/XC277445.ogg,1
rufcac2/XC80871.ogg,1
rufcac2/XC602730.ogg,3
rufcac2/XC413842.ogg,2
rufcac2/XC171672.ogg,3
rufcac2/XC896246.ogg,0
rufcac2/XC144552.ogg,1
rufcac2/XC702756.ogg,3
rufcac2/XC702755.ogg,3
rufcac2/XC3496.ogg,0
rufcac2/XC1063975.ogg,4
rufcac2/XC1024876.ogg,4
rufcac2/XC702754.ogg,3
rufcac2/XC702753.ogg,3
rufcac2/XC1063886.ogg,4
rufcac2/XC1061044.ogg,4
rufcac2/XC878525.ogg,0
rufcas2/XC563229.ogg,0
rufcas2/XC687749.ogg,3
rufcas2/XC687715.ogg,3
rufcas2/XC931284.ogg,4
rufcas2/iNat1191045.ogg,1
rufcas2/XC443342.ogg,1
rufcas2/XC615599.ogg,1
rufcas2/XC973682.ogg,3
rufcas2/XC50746.ogg,3
rufcas2/XC50745.ogg,3
rufcas2/XC82177.ogg,1
rufcas2/XC82176.ogg,1
rufcas2/XC325896.ogg,0
rufcas2/XC304385.ogg,0
rufcas2/XC1008351.ogg,3
rufcas2/XC863839.ogg,2
rufcas2/XC863836.ogg,2
rufcas2/XC838531.ogg,2
rufcas2/XC838440.ogg,2
rufcas2/XC628875.ogg,3
rufcas2/XC2651.ogg,0
rufcas2/XC2735.ogg,0
rufcas2/XC2726.ogg,0
rufcas2/XC2230.ogg,0
rufcas2/XC665929.ogg,2
rufcas2/XC809931.ogg,2
rufcas2/XC657804.ogg,3
rufcas2/XC602676.ogg,3
rufcas2/XC602671.ogg,3
rufcas2/XC428860.ogg,2
rufcas2/XC459341.ogg,2
rufcas2/XC654258.ogg,2
rufcas2/XC1017287.ogg,2
rufcas2/XC1017286.ogg,2
rufcas2/XC800332.ogg,2
rufcas2/XC800322.ogg,2
rufcas2/XC419073.ogg,2
rufcas2/XC857485.ogg,2
rufcas2/XC761507.ogg,2
rufcas2/XC748036.ogg,2
rufcas2/XC692040.ogg,2
rufcas2/XC404454.ogg,3
rufcas2/XC1037409.ogg,3
rufcas2/XC722091.ogg,2
rufcas2/XC613971.ogg,2
rufcas2/XC572943.ogg,2
rufcas2/XC482445.ogg,2
rufcas2/XC448474.ogg,2
rufcas2/XC572958.ogg,2
rufcas2/XC859097.ogg,3
rufcas2/XC859094.ogg,3
rufcas2/XC1024903.ogg,4
rufcas2/XC901264.ogg,2
rufcas2/XC901263.ogg,2
rufcas2/XC129752.ogg,3
rufcas2/XC13323.ogg,3
rufcas2/XC669558.ogg,3
rufcas2/XC150303.ogg,1
rufgna3/XC212147.ogg,3
rufgna3/XC308464.ogg,3
rufgna3/iNat1613583.ogg,4
rufgna3/XC336043.ogg,4
rufgna3/XC337876.ogg,4
rufgna3/XC898005.ogg,1
rufgna3/XC173698.ogg,1
rufgna3/iNat891008.ogg,1
rufgna3/iNat1589507.ogg,2
rufgna3/XC333058.ogg,1
rufgna3/XC294703.ogg,1
rufgna3/iNat69199.ogg,4
rufgna3/XC537642.ogg,2
rufgna3/XC580548.ogg,2
rufgna3/iNat330466.ogg,4
rufgna3/XC550757.ogg,3
rufgna3/XC550756.ogg,3
rufgna3/XC550622.ogg,3
rufgna3/XC550624.ogg,3
rufgna3/XC550623.ogg,3
rufgna3/XC550621.ogg,3
rufgna3/XC172127.ogg,0
rufgna3/XC172124.ogg,0
rufgna3/XC459040.ogg,3
rufgna3/XC598525.ogg,2
rufgna3/XC581207.ogg,2
rufgna3/XC1013591.ogg,3
rufgna3/XC256065.ogg,4
rufgna3/iNat897390.ogg,2
rufgna3/iNat1270000.ogg,3
rufgna3/iNat278095.ogg,4
rufgna3/XC798243.ogg,2
rufgna3/XC620617.ogg,2
rufgna3/XC620416.ogg,2
rufgna3/XC620689.ogg,2
rufgna3/XC1018307.ogg,3
rufgna3/XC585139.ogg,4
rufgna3/XC495731.ogg,4
rufgna3/XC476202.ogg,2
rufgna3/XC288344.ogg,2
rufgna3/iNat1684490.ogg,2
rufgna3/iNat1467896.ogg,3
rufgna3/XC358880.ogg,4
rufgna3/iNat326922.ogg,3
rufgna3/XC995024.ogg,3
rufgna3/XC469272.ogg,2
rufgna3/XC421823.ogg,0
rufgna3/XC421822.ogg,0
rufgna3/XC252355.ogg,1
rufgna3/XC332036.ogg,1
rufgna3/XC334809.ogg,4
rufgna3/XC80422.ogg,1
rufgna3/iNat540137.ogg,1
rufgna3/XC996085.ogg,3
rufgna3/XC313527.ogg,1
rufgna3/XC313528.ogg,1
rufgna3/XC4650.ogg,1
rufgna3/XC532098.ogg,3
rufgna3/XC912289.ogg,1
rufgna3/XC912259.ogg,1
rufgna3/XC186188.ogg,0
rufgna3/XC186187.ogg,0
rufgna3/XC186186.ogg,0
rufgna3/iNat1129162.ogg,2
rufgna3/XC531911.ogg,1
rufgna3/iNat368850.ogg,0
rufgna3/XC637343.ogg,3
rufgna3/XC80417.ogg,1
rufgna3/XC80416.ogg,1
rufgna3/iNat1588644.ogg,3
rufgna3/iNat407185.ogg,4
rufgna3/XC1002596.ogg,3
rufgna3/XC973692.ogg,3
rufgna3/XC973690.ogg,3
rufgna3/XC252366.ogg,1
rufgna3/iNat1722247.ogg,0
rufgna3/XC331736.ogg,0
rufgna3/XC433998.ogg,2
rufgna3/XC80418.ogg,1
rufgna3/XC252354.ogg,1
rufgna3/iNat161679.ogg,0
rufgna3/XC177590.ogg,1
rufgna3/XC389450.ogg,4
rufgna3/XC121862.ogg,3
rufgna3/XC815316.ogg,3
rufgna3/XC80421.ogg,1
rufgna3/XC331429.ogg,1
rufgna3/XC417047.ogg,2
rufgna3/XC118899.ogg,3
rufgna3/XC344153.ogg,1
rufgna3/XC344738.ogg,1
rufgna3/XC252363.ogg,1
rufgna3/XC344634.ogg,1
rufgna3/XC344739.ogg,1
rufgna3/XC377519.ogg,1
rufgna3/XC618500.ogg,3
rufgna3/XC621730.ogg,3
rufgna3/XC706685.ogg,1
rufgna3/XC548874.ogg,1
rufgna3/XC80420.ogg,1
rufgna3/XC113478.ogg,1
rufgna3/XC123193.ogg,3
rufgna3/XC499706.ogg,0
rufgna3/XC499711.ogg,0
rufgna3/XC973664.ogg,3
rufgna3/iNat230894.ogg,0
rufgna3/XC3961.ogg,3
rufgna3/XC252356.ogg,1
rufgna3/XC288586.ogg,4
